CustomerSRKey,CustomerKey,CustomerCode,Name,Education,Occupation
8407,18049,29048,"Harris, William",Bachelors,Management
8408,18050,29049,"Simmons, Kelly",High School,Skilled Manual
8409,18051,29050,"Russell, Jack",Partial College,Skilled Manual
8410,18052,29051,"She, Michele",Partial College,Skilled Manual
8411,18053,29052,"Peterson, Ian",Partial College,Skilled Manual
8412,18057,29056,"Griffin, Angelica",Partial College,Skilled Manual
8413,18058,29057,"Andersen, Latoya",Partial College,Skilled Manual
8414,18059,29058,"Reed, Olivia",Partial College,Skilled Manual
8415,18060,29059,"Perry, Jocelyn",Partial College,Skilled Manual
8416,18061,29060,"Washington, David",Partial College,Skilled Manual
8417,18071,29070,"Simmons, Arianna",Partial College,Skilled Manual
8418,18074,29073,"Barnes, Melanie",Bachelors,Professional
8419,18075,29074,"Long, Joan",Partial College,Skilled Manual
8420,18076,29075,"Wright, Jack",Partial College,Skilled Manual
8421,18077,29076,"Miller, Megan",Partial College,Skilled Manual
8422,18078,29077,"Henderson, Blake",Partial College,Skilled Manual
8423,18079,29078,"Sanders, Victoria",Partial College,Skilled Manual
8424,18080,29079,"Rogers, Brian",Partial College,Skilled Manual
8425,18090,29089,"Henderson, Noah",Bachelors,Professional
8426,18106,29105,"Ma, Martha",High School,Skilled Manual
8427,18107,29106,"Beck, Calvin",High School,Skilled Manual
8428,18108,29107,"Luo, Tonya",High School,Skilled Manual
8429,18109,29108,"Evans, Seth",Partial College,Skilled Manual
8430,18110,29109,"Miller, Elizabeth",High School,Skilled Manual
8431,18111,29110,"Smith, Sydney",Partial College,Skilled Manual
8432,18112,29111,"Anand, Dale",Partial College,Professional
8433,18113,29112,"Powell, Edward",Partial College,Professional
8434,18126,29125,"Reed, Andrea",Partial College,Professional
8435,18127,29126,"Cox, Chloe",Partial College,Professional
8436,18128,29127,"Murphy, Bryan",Bachelors,Management
8437,18129,29128,"Reed, Alyssa",Graduate Degree,Management
8438,18130,29129,"Watson, Timothy",Graduate Degree,Management
8439,18132,29131,"Coleman, Brandon",Bachelors,Professional
8440,18133,29132,"Cook, Brianna",Bachelors,Professional
8441,18134,29133,"King, Sydney",Bachelors,Skilled Manual
8442,18135,29134,"Dominguez, Pedro",Bachelors,Skilled Manual
8443,18137,29136,"Bryant, Caroline",Bachelors,Skilled Manual
8444,18139,29138,"Wood, Eduardo",Bachelors,Professional
8445,18140,29139,"Coleman, Riley",Graduate Degree,Professional
8446,18141,29140,"Ward, Richard",Graduate Degree,Professional
8447,18142,29141,"Wang, Suzanne",Bachelors,Professional
8448,18143,29142,"Smith, Ashley",Bachelors,Professional
8449,18144,29143,"Jenkins, Grace",Bachelors,Professional
8450,18145,29144,"Zhang, Brandon",Partial College,Skilled Manual
8451,18146,29145,"Gray, Shelby",Partial College,Skilled Manual
8452,18147,29146,"Henderson, Ian",Partial College,Skilled Manual
8453,18148,29147,"Roberts, Mary",High School,Skilled Manual
8454,18149,29148,"Murphy, Gabriella",High School,Skilled Manual
8455,18151,29150,"Griffin, Wyatt",Partial College,Skilled Manual
8456,18152,29151,"Long, Caroline",Partial College,Skilled Manual
8457,18154,29153,"Arun, Pedro",Bachelors,Professional
8458,18156,29155,"Kelly, Gabriella",Partial College,Skilled Manual
8459,18157,29156,"Barnes, Ashley",Graduate Degree,Professional
8460,18158,29157,"Powell, Seth",Graduate Degree,Professional
8461,18159,29158,"Edwards, Ian",Partial College,Skilled Manual
8462,18161,29160,"Baker, Logan",Bachelors,Professional
8463,18162,29161,"Martinez, Thomas",Bachelors,Professional
8464,18163,29162,"Murphy, Xavier",Bachelors,Professional
8465,18164,29163,"Murphy, Mason",Bachelors,Professional
8466,18165,29164,"James, Jennifer",Bachelors,Professional
8467,18167,29166,"Hernandez, Jaime",Graduate Degree,Professional
8468,18168,29167,"Shen, Dawn",Graduate Degree,Professional
8469,18169,29168,"Romero, Derrick",Graduate Degree,Professional
8470,18170,29169,"Bailey, Victoria",Bachelors,Professional
8471,18171,29170,"Adams, Alexandra",Bachelors,Professional
8472,18172,29171,"Alvarez, Jay",Graduate Degree,Professional
8473,18173,29172,"Carson, Arturo",Bachelors,Professional
8474,18174,29173,"Bradley, Richard",Bachelors,Professional
8475,18175,29174,"Parker, Richard",Graduate Degree,Professional
8476,18176,29175,"Rivera, Sean",Graduate Degree,Professional
8477,18178,29177,"Martin, Frank",Graduate Degree,Management
8478,18199,29198,"Ramirez, Faith",Partial High School,Skilled Manual
8479,18200,29199,"Wilson, James",Partial High School,Skilled Manual
8480,18201,29200,"Collins, Jackson",High School,Professional
8481,18202,29201,"Jai, Kara",Partial College,Professional
8482,18203,29202,"Kumar, Jerry",Partial College,Professional
8483,18204,29203,"Hu, Laura",Partial College,Professional
8484,18205,29204,"Sharma, Austin",Partial College,Professional
8485,18206,29205,"Long, David",Partial High School,Skilled Manual
8486,18207,29206,"Anderson, Nicholas",Partial High School,Skilled Manual
8487,18208,29207,"James, Katelyn",High School,Professional
8488,18209,29208,"Lopez, Amber",High School,Professional
8489,18211,29210,"Peterson, Devin",Bachelors,Management
8490,18212,29211,"Ross, Stephanie",Bachelors,Management
8491,18213,29212,"Gonzales, Jocelyn",Bachelors,Management
8492,18216,29215,"Barnes, Abigail",Partial College,Professional
8493,18217,29216,"Wood, Antonio",Partial College,Professional
8494,18218,29217,"Wilson, Alexis",Partial College,Professional
8495,18219,29218,"Moore, Brandon",Partial College,Professional
8496,18220,29219,"Arun, Darren",Graduate Degree,Management
8497,18221,29220,"Ramos, Melinda",Graduate Degree,Management
8498,18222,29221,"Bennett, Kelly",Bachelors,Management
8499,18223,29222,"Perez, Evan",Bachelors,Management
8500,18224,29223,"Phillips, Angel",Partial College,Professional
8501,18225,29224,"Bailey, Kaylee",Partial College,Professional
8502,18226,29225,"Lee, Matthew",Partial College,Professional
8503,18227,29226,"Lee, Katherine",Graduate Degree,Management
8504,18228,29227,"Patel, Levi",Graduate Degree,Management
8505,18229,29228,"Campbell, Courtney",Graduate Degree,Management
8506,18233,29232,"Simmons, Samantha",Partial College,Professional
8507,18234,29233,"Sanders, Caitlin",Partial College,Professional
8508,18235,29234,"Lopez, Kevin",Bachelors,Management
8509,18236,29235,"Rogers, Isaiah",Partial College,Professional
8510,18237,29236,"Young, Eric",Partial College,Professional
8511,18238,29237,"Jenkins, Jennifer",Partial College,Professional
8512,18239,29238,"Powell, Xavier",Partial College,Professional
8513,18240,29239,"Miller, Samantha",Partial College,Professional
8514,18242,29241,"Evans, Sophia",Partial College,Professional
8515,18243,29242,"Thomas, Blake",Partial College,Professional
8516,18244,29243,"Torres, Jared",Bachelors,Management
8517,18245,29244,"Ross, Eric",Bachelors,Management
8518,18246,29245,"Roberts, Angel",Bachelors,Management
8519,18247,29246,"Williams, Thomas",Bachelors,Management
8520,18249,29248,"Martin, Jonathan",High School,Professional
8521,18250,29249,"Long, Austin",High School,Professional
8522,18251,29250,"Williams, Anthony",Partial College,Professional
8523,18252,29251,"Zhou, Mandy",Bachelors,Management
8524,18253,29252,"Parker, Alex",Bachelors,Management
8525,18254,29253,"Green, Savannah",Bachelors,Management
8526,18255,29254,"Sanchez, Erin",High School,Professional
8527,18256,29255,"Washington, Kyle",Partial College,Professional
8528,18258,29257,"Russell, Jeremiah",High School,Professional
8529,18259,29258,"James, Makayla",High School,Professional
8530,18261,29260,"Carlson, Ricky",Graduate Degree,Management
8531,18262,29261,"Turner, Robert",Graduate Degree,Management
8532,18263,29262,"Raje, Cassie",Graduate Degree,Management
8533,18264,29263,"Li, Nathan",Graduate Degree,Management
8534,18265,29264,"Brooks, Riley",Bachelors,Management
8535,18266,29265,"Diaz, Marissa",Bachelors,Management
8536,18269,29268,"Thomas, Marcus",High School,Professional
8537,18270,29269,"Griffin, Vanessa",High School,Professional
8538,18271,29270,"Allen, Carlos",Partial College,Professional
8539,18272,29271,"Henderson, Antonio",Partial College,Professional
8540,18273,29272,"King, Alex",Partial College,Professional
8541,18274,29273,"Lopez, Timothy",Partial College,Professional
8542,18275,29274,"Green, Miguel",High School,Professional
8543,18276,29275,"Thomas, Taylor",Graduate Degree,Management
8544,18277,29276,"Flores, Sydney",Graduate Degree,Management
8545,18279,29278,"Scott, Janet",Graduate Degree,Management
8546,18280,29279,"Turner, Hailey",Graduate Degree,Management
8547,18281,29280,"Cook, Erin",Partial College,Professional
8548,18284,29283,"Smith, Jeff",High School,Professional
8549,18285,29284,"Hughes, Riley",High School,Professional
8550,18286,29285,"Adams, Thomas",High School,Professional
8551,18323,29322,"Alexander, Gavin",High School,Skilled Manual
8552,18325,29324,"Williams, Kayla",High School,Skilled Manual
8553,18326,29325,"Thomas, Cameron",High School,Skilled Manual
8554,18327,29326,"Diaz, Victoria",High School,Skilled Manual
8555,18328,29327,"Chandra, Allen",High School,Skilled Manual
8556,18329,29328,"Alexander, Jason",High School,Skilled Manual
8557,18330,29329,"Campbell, Lucas",High School,Skilled Manual
8558,18331,29330,"Ward, Alexa",High School,Skilled Manual
8559,18335,29334,"Howard, Paige",Partial High School,Clerical
8560,18336,29335,"Bryant, Justin",Partial High School,Clerical
8561,18349,29348,"Bryant, Miguel",Bachelors,Skilled Manual
8562,18350,29349,"Bryant, Gabrielle",Bachelors,Skilled Manual
8563,18351,29350,"Thompson, Julia",Bachelors,Skilled Manual
8564,18353,29352,"Gonzalez, Lydia",Bachelors,Skilled Manual
8565,18354,29353,"Gomez, Orlando",Bachelors,Skilled Manual
8566,18355,29354,"Edwards, Isaiah",Graduate Degree,Professional
8567,18356,29355,"Fernandez, Virginia",Graduate Degree,Clerical
8568,18357,29356,"Diaz, Casey",Graduate Degree,Clerical
8569,18363,29362,"Chandra, Emmanuel",Partial College,Manual
8570,18364,29363,"Jai, Cristina",Partial College,Manual
8571,18366,29365,"Carlson, Cheryl",High School,Manual
8572,18371,29370,"Kelly, Mason",Bachelors,Clerical
8573,18372,29371,"Walker, Matthew",High School,Manual
8574,18375,29374,"Sai, Shane",High School,Manual
8575,18376,29375,"Malhotra, Sergio",High School,Manual
8576,18378,29377,"Carlson, Rebekah",Bachelors,Skilled Manual
8577,18382,29381,"Shen, Melvin",High School,Manual
8578,18386,29385,"Lal, Don",High School,Manual
8579,18392,29391,"Chandra, Ebony",Bachelors,Professional
8580,18395,29394,"Torres, Raquel",Partial College,Clerical
8581,18397,29396,"Zeng, Arturo",Bachelors,Skilled Manual
8582,18399,29398,"Suri, Bruce",Bachelors,Professional
8583,18400,29399,"Gomez, Janet",Bachelors,Professional
8584,18401,29400,"Browning, Marvin",Bachelors,Skilled Manual
8585,18404,29403,"Romero, Erik",Bachelors,Skilled Manual
8586,18407,29406,"Ward, Melissa",Partial High School,Manual
8587,18410,29409,"Pal, Kelsey",Partial College,Clerical
8588,18411,29410,"Price, Lucas",Partial College,Clerical
8589,18418,29417,"Vazquez, Kellie",Partial High School,Manual
8590,18419,29418,"Sharma, Lindsey",High School,Manual
8591,18425,29424,"Gill, Erik",Partial High School,Manual
8592,18429,29428,"Perez, Kristopher",Partial High School,Manual
8593,18431,29430,"Goel, Donna",Partial College,Clerical
8594,18435,29434,"Yuan, Donna",Bachelors,Manual
8595,18436,29435,"Rodriguez, Stanley",Bachelors,Manual
8596,18437,29436,"Raman, Adriana",Bachelors,Manual
8597,18439,29438,"Fernandez, Terrance",Graduate Degree,Clerical
8598,18441,29440,"Cai, Rafael",Graduate Degree,Clerical
8599,18442,29441,"Patel, Adriana",Graduate Degree,Clerical
8600,18443,29442,"Yuan, Damien",Bachelors,Manual
8601,18447,29446,"Ma, Jamie",Graduate Degree,Clerical
8602,18449,29448,"Yuan, Lindsey",Partial College,Manual
8603,18450,29449,"Chen, Laura",Bachelors,Clerical
8604,18467,29466,"Jimenez, Lance",Bachelors,Clerical
8605,18468,29467,"Mehta, Monica",Graduate Degree,Clerical
8606,18475,29474,"Raje, Jaime",Partial College,Manual
8607,18476,29475,"Ward, Jared",Partial College,Manual
8608,18477,29476,"Bradley, Elizabeth",Partial College,Manual
8609,18482,29481,"Suri, Ivan",Graduate Degree,Clerical
8610,18766,CS434,,,
8611,18774,CS445,,,
8612,18776,CS450,,,
8613,18777,CS451,,,
8614,18782,CS458,,,
8615,18784,CS461,,,
8616,18785,CS462,,,
8617,18786,CS463,,,
8618,18788,CS465,,,
8619,18791,CS469,,,
8620,18792,CS470,,,
8621,18795,CS479,,,
8622,18796,CS494,,,
8623,18797,CS495,,,
8624,18798,CS500,,,
8625,18799,CS502,,,
8626,18800,CS507,,,
8627,18801,CS508,,,
8628,18802,CS516,,,
8629,18803,CS520,,,
8630,18804,CS522,,,
8631,18806,CS527,,,
8632,18807,CS535,,,
8633,18808,CS536,,,
8634,18809,CS537,,,
8635,18810,CS538,,,
8636,18812,CS547,,,
8637,18813,CS551,,,
8638,18814,CS552,,,
8639,18815,CS559,,,
8640,18816,CS560,,,
8641,18818,CS566,,,
8642,18819,CS570,,,
8643,18821,CS573,,,
8644,18822,CS575,,,
8645,18823,CS578,,,
8646,18824,CS579,,,
8647,18825,CS580,,,
8648,18826,CS581,,,
8649,18827,CS582,,,
8650,18828,CS583,,,
8651,18829,CS584,,,
8652,18830,CS593,,,
8653,18831,CS597,,,
8654,18832,CS600,,,
8655,18833,CS601,,,
8656,18834,CS602,,,
8657,18835,CS603,,,
8658,18836,CS604,,,
8659,18837,CS605,,,
8660,18838,CS606,,,
8661,18839,CS607,,,
8662,18840,CS609,,,
8663,18841,CS610,,,
8664,18842,CS611,,,
8665,18843,CS612,,,
8666,18844,CS614,,,
8667,18845,CS617,,,
8668,18846,CS618,,,
8669,18847,CS619,,,
8670,18848,CS620,,,
8671,18849,CS625,,,
8672,18850,CS627,,,
8673,18851,CS631,,,
8674,18852,CS633,,,
8675,18853,CS642,,,
8676,18854,CS643,,,
8677,18855,CS644,,,
8678,18856,CS645,,,
8679,18857,CS652,,,
8680,18858,CS653,,,
8681,18859,CS658,,,
8682,18860,CS660,,,
8683,18861,CS667,,,
8684,18863,CS670,,,
8685,18864,CS677,,,
8686,18865,CS678,,,
8687,18867,CS686,,,
8688,18868,CS688,,,
8689,18869,CS689,,,
8690,18870,CS690,,,
8691,18871,CS691,,,
8692,18872,CS693,,,
8693,18873,CS694,,,
8694,18876,CS707,,,
8695,18877,CS782,,,
8696,18878,CS783,,,
8697,18879,CS784,,,
8698,18880,CS785,,,
8699,18881,CS786,,,
8700,18882,CS787,,,
8701,18883,CS788,,,
8702,18884,CS789,,,
8703,18885,CS790,,,
8704,18886,CS791,,,
8705,18887,CS794,,,
8706,18888,CS795,,,
8707,18889,CS796,,,
8708,18890,CS797,,,
8709,18891,CS798,,,
8710,18892,CS799,,,
8711,18893,CS800,,,
8712,18894,CS802,,,
8713,18895,CS803,,,
8714,18896,CS804,,,
8715,18897,CS805,,,
8716,18898,CS806,,,
8717,18899,CS807,,,
8718,18900,CS808,,,
8719,18901,CS809,,,
8720,18902,CS810,,,
8721,18903,CS811,,,
8722,18904,CS812,,,
8723,18905,CS813,,,
8724,18906,CS814,,,
8725,18907,CS815,,,
8726,18908,CS816,,,
8727,18909,CS817,,,
8728,18910,CS818,,,
8729,18911,CS819,,,
8730,18912,CS820,,,
8731,18913,CS821,,,
8732,18914,CS822,,,
8733,18915,CS823,,,
8734,18916,CS824,,,
8735,18917,CS825,,,
8736,18918,CS826,,,
8737,18919,CS827,,,
8738,18920,CS828,,,
8739,18921,CS830,,,
8740,18922,CS831,,,
8741,18923,CS832,,,
8742,18924,CS833,,,
8743,18925,CS834,,,
8744,18926,CS835,,,
8745,18927,CS836,,,
8746,18928,CS837,,,
8747,18929,CS838,,,
8748,18930,CS839,,,
8749,18931,CS840,,,
8750,18932,CS841,,,
8751,18933,CS842,,,
8752,18934,CS843,,,
8753,18935,CS844,,,
8754,18936,CS845,,,
8755,18937,CS846,,,
8756,18938,CS847,,,
8757,18939,CS848,,,
8758,18940,CS849,,,
8759,18941,CS850,,,
8760,18942,CS851,,,
8761,18943,CS852,,,
8762,18944,CS853,,,
8763,18945,CS854,,,
8764,18946,CS856,,,
8765,18947,CS857,,,
8766,18948,CS858,,,
8767,18949,CS859,,,
8768,18950,CS860,,,
8769,18951,CS861,,,
8770,18952,CS862,,,
8771,18953,CS863,,,
8772,18954,CS865,,,
8773,18955,CS866,,,
8774,18956,CS867,,,
8775,18957,CS868,,,
8776,18958,CS869,,,
8777,18959,CS870,,,
8778,18960,CS871,,,
8779,18961,CS872,,,
8780,18962,CS873,,,
8781,18963,CS874,,,
8782,18964,CS875,,,
8783,18965,CS876,,,
8784,18966,CS877,,,
8785,18967,CS878,,,
8786,18968,CS879,,,
8787,18969,CS880,,,
8788,18970,CS882,,,
8789,18971,CS883,,,
8790,18972,CS884,,,
8791,18973,CS885,,,
8792,18974,CS886,,,
8793,18975,CS887,,,
8794,18976,CS888,,,
8795,18977,CS889,,,
8796,18978,CS890,,,
8797,18979,CS891,,,
8798,18980,CS892,,,
8799,18981,CS893,,,
8800,18982,CS895,,,
8801,18983,CS896,,,
8802,18984,CS897,,,
8803,18985,CS898,,,
8804,18986,CS899,,,
8805,18987,CS900,,,
8806,18988,CS901,,,
8807,18989,CS902,,,
8808,18991,CS904,,,
8809,18992,CS905,,,
8810,18993,CS906,,,
8811,18994,CS907,,,
8812,18995,CS908,,,
8813,18996,CS909,,,
8814,18997,CS910,,,
8815,18998,CS911,,,
8816,18999,CS912,,,
8817,19000,CS913,,,
8818,19001,CS914,,,
8819,19002,CS917,,,
8820,19003,CS918,,,
8821,19004,CS919,,,
